secteur,Intervalle15Minutes,energie_sum_secteur,nb_installations
Residentiel,2022-01-01 17:00:00+00:00,2849779.0300999978,3756169
Residentiel,2022-01-01 17:15:00+00:00,2857899.9322999995,3756053
Residentiel,2022-01-01 17:30:00+00:00,2846696.4312,3755882
Residentiel,2022-01-01 17:45:00+00:00,2836177.7753,3754653
Residentiel,2022-01-01 18:00:00+00:00,2813959.3739999994,3755086
Residentiel,2022-01-01 18:15:00+00:00,2783710.1998,3754952
Residentiel,2022-01-01 18:30:00+00:00,2765258.934000001,3753165
Residentiel,2022-01-01 18:45:00+00:00,2743705.867400002,3751260
Residentiel,2022-01-01 19:00:00+00:00,2718285.287700001,3752503
Residentiel,2022-01-01 19:15:00+00:00,2691051.459499998,3752513
Residentiel,2022-01-01 19:30:00+00:00,2665855.3578999965,3752600
Residentiel,2022-01-01 19:45:00+00:00,2642856.387600004,3752626
Residentiel,2022-01-01 20:00:00+00:00,2621226.806899996,3755340
Residentiel,2022-01-01 20:15:00+00:00,2604910.141800004,3755381
Residentiel,2022-01-01 20:30:00+00:00,2587898.999999996,3755274
Residentiel,2022-01-01 20:45:00+00:00,2569112.546600005,3755235
Residentiel,2022-01-01 21:00:00+00:00,2551706.4841000014,3755084
Residentiel,2022-01-01 21:15:00+00:00,2531632.373800007,3754938
Residentiel,2022-01-01 21:30:00+00:00,2506865.851999999,3755003
Residentiel,2022-01-01 21:45:00+00:00,2496438.7978999945,3754809
Residentiel,2022-01-01 22:00:00+00:00,2471324.1051000003,3756041
Residentiel,2022-01-01 22:15:00+00:00,2442937.4247999946,3755953
Residentiel,2022-01-01 22:30:00+00:00,2414551.3501999998,3755804
Residentiel,2022-01-01 22:45:00+00:00,2382961.3675000034,3755608
Residentiel,2022-01-01 23:00:00+00:00,2349229.601599999,3755409
Residentiel,2022-01-01 23:15:00+00:00,2325050.235700007,3755191
Residentiel,2022-01-01 23:30:00+00:00,2306776.1542000044,3755016
Residentiel,2022-01-01 23:45:00+00:00,2292485.0616999944,3754889
Residentiel,2022-01-02 00:00:00+00:00,2280470.5871999976,3760131
Residentiel,2022-01-02 00:15:00+00:00,2262031.9492,3760294
Residentiel,2022-01-02 00:30:00+00:00,2260247.6608000034,3760364
Residentiel,2022-01-02 00:45:00+00:00,2256774.339500001,3760377
Residentiel,2022-01-02 01:00:00+00:00,2250626.8525,3760131
Residentiel,2022-01-02 01:15:00+00:00,2238499.160100004,3740085
Residentiel,2022-01-02 01:30:00+00:00,2252965.8458999973,3760094
Residentiel,2022-01-02 01:45:00+00:00,2261023.384599999,3760047
Residentiel,2022-01-02 02:00:00+00:00,2268993.3482999955,3758768
Residentiel,2022-01-02 02:15:00+00:00,2277542.9709999994,3759777
Residentiel,2022-01-02 02:30:00+00:00,2292516.459000001,3759864
Residentiel,2022-01-02 02:45:00+00:00,2306094.584399998,3759976
Residentiel,2022-01-02 03:00:00+00:00,2315772.295300003,3759893
Residentiel,2022-01-02 03:15:00+00:00,2337487.5887999954,3760044
Residentiel,2022-01-02 03:30:00+00:00,2356800.179300003,3760089
Residentiel,2022-01-02 03:45:00+00:00,2378853.3131999997,3760083
Residentiel,2022-01-02 04:00:00+00:00,2397661.932100001,3759958
Residentiel,2022-01-02 04:15:00+00:00,2432442.0772000006,3760044
Residentiel,2022-01-02 04:30:00+00:00,2449861.9322000016,3759948
Residentiel,2022-01-02 04:45:00+00:00,2470305.994200002,3759886
Residentiel,2022-01-02 05:00:00+00:00,2508850.261900003,3759854
Residentiel,2022-01-02 05:15:00+00:00,2533929.215399995,3759967
Residentiel,2022-01-02 05:30:00+00:00,2563588.1909,3760014
Residentiel,2022-01-02 05:45:00+00:00,2605528.6829,3760169
Residentiel,2022-01-02 06:00:00+00:00,2665116.885399996,3760129
Residentiel,2022-01-02 06:15:00+00:00,2685603.7570000025,3760236
Residentiel,2022-01-02 06:30:00+00:00,2715590.797999994,3760239
Residentiel,2022-01-02 06:45:00+00:00,2740938.6757999994,3760277
Residentiel,2022-01-02 07:00:00+00:00,2796870.7311000046,3760262
Residentiel,2022-01-02 07:15:00+00:00,2833421.8960000016,3760163
Residentiel,2022-01-02 07:30:00+00:00,2871693.017700001,3759801
Residentiel,2022-01-02 07:45:00+00:00,2922540.4856,3760007
Residentiel,2022-01-02 08:00:00+00:00,2962819.936000002,3759983
Residentiel,2022-01-02 08:15:00+00:00,3013564.315900004,3759839
Residentiel,2022-01-02 08:30:00+00:00,3041530.891099999,3759790
Residentiel,2022-01-02 08:45:00+00:00,3077700.569500003,3759635
Residentiel,2022-01-02 09:00:00+00:00,3118671.7457000013,3759493
Residentiel,2022-01-02 09:15:00+00:00,3153406.8046000046,3759411
Residentiel,2022-01-02 09:30:00+00:00,3176357.3756000013,3759316
Residentiel,2022-01-02 09:45:00+00:00,3206039.1963000013,3759182
Residentiel,2022-01-02 10:00:00+00:00,3218472.962199997,3759069
Residentiel,2022-01-02 10:15:00+00:00,3248222.7103,3758980
Residentiel,2022-01-02 10:30:00+00:00,3251317.1513999966,3758983
Residentiel,2022-01-02 10:45:00+00:00,3260617.341200006,3758885
Residentiel,2022-01-02 11:00:00+00:00,3270540.7382999947,3758783
Residentiel,2022-01-02 11:15:00+00:00,3282647.081700002,3758813
Residentiel,2022-01-02 11:30:00+00:00,3277394.6730000013,3757185
Residentiel,2022-01-02 11:45:00+00:00,3280443.683599998,3757119
Residentiel,2022-01-02 12:00:00+00:00,3283152.4441000014,3757068
Residentiel,2022-01-02 12:15:00+00:00,3266202.071300008,3756963
Residentiel,2022-01-02 12:30:00+00:00,3257574.5042999964,3757183
Residentiel,2022-01-02 12:45:00+00:00,3243755.374700004,3758086
Residentiel,2022-01-02 13:00:00+00:00,3223303.328300009,3757967
Residentiel,2022-01-02 13:15:00+00:00,3209487.4003000045,3757819
Residentiel,2022-01-02 13:30:00+00:00,3184817.9667000016,3757750
Residentiel,2022-01-02 13:45:00+00:00,3166447.1954000005,3757605
Residentiel,2022-01-02 14:00:00+00:00,3159692.3317000014,3757497
Residentiel,2022-01-02 14:15:00+00:00,3157725.947499995,3757276
Residentiel,2022-01-02 14:30:00+00:00,3162573.4971999982,3756834
Residentiel,2022-01-02 14:45:00+00:00,3172657.169,3756865
Residentiel,2022-01-02 15:00:00+00:00,3199267.039899997,3756710
Residentiel,2022-01-02 15:15:00+00:00,3250400.1488999994,3756583
Residentiel,2022-01-02 15:30:00+00:00,3260608.5793999988,3756404
Residentiel,2022-01-02 15:45:00+00:00,3283843.099000002,3756123
Residentiel,2022-01-02 16:00:00+00:00,3350928.6928999983,3756025
Residentiel,2022-01-02 16:15:00+00:00,3415950.571399999,3755758
Residentiel,2022-01-02 16:30:00+00:00,3479261.778599996,3755797
Residentiel,2022-01-02 16:45:00+00:00,3541776.083900003,3755665
Residentiel,2022-01-02 17:00:00+00:00,3582716.294899995,3755585
Residentiel,2022-01-02 17:15:00+00:00,3584123.0187000064,3755695
Residentiel,2022-01-02 17:30:00+00:00,3585595.909300005,3755690
Residentiel,2022-01-02 17:45:00+00:00,3574331.018799993,3755689
Residentiel,2022-01-02 18:00:00+00:00,3559520.8470999976,3755649
Residentiel,2022-01-02 18:15:00+00:00,3549937.815100004,3755467
Residentiel,2022-01-02 18:30:00+00:00,3526842.680899996,3755257
Residentiel,2022-01-02 18:45:00+00:00,3515571.3530000024,3755100
Residentiel,2022-01-02 19:00:00+00:00,3490899.798599998,3754475
Residentiel,2022-01-02 19:15:00+00:00,3483984.763799999,3754236
Residentiel,2022-01-02 19:30:00+00:00,3470442.3367999936,3754086
Residentiel,2022-01-02 19:45:00+00:00,3465518.2457999927,3753987
Residentiel,2022-01-02 20:00:00+00:00,3454562.751799998,3752516
Residentiel,2022-01-02 20:15:00+00:00,3421650.672599999,3754551
Residentiel,2022-01-02 20:30:00+00:00,3409231.2862999905,3754222
Residentiel,2022-01-02 20:45:00+00:00,3405075.003699997,3754118
Residentiel,2022-01-02 21:00:00+00:00,3377993.0989000048,3753843
Residentiel,2022-01-02 21:15:00+00:00,3360477.720099997,3753625
Residentiel,2022-01-02 21:30:00+00:00,3352775.626399996,3753462
Residentiel,2022-01-02 21:45:00+00:00,3335562.9828000003,3753139
Residentiel,2022-01-02 22:00:00+00:00,3271349.792300002,3753031
Residentiel,2022-01-02 22:15:00+00:00,3246542.9701,3752994
Residentiel,2022-01-02 22:30:00+00:00,3220256.0792,3753065
Residentiel,2022-01-02 22:45:00+00:00,3196956.5703999973,3750236
Residentiel,2022-01-02 23:00:00+00:00,3166125.577000004,3751299
Residentiel,2022-01-02 23:15:00+00:00,3147307.1634000046,3751503
Residentiel,2022-01-02 23:30:00+00:00,3129849.638499996,3751537
Residentiel,2022-01-02 23:45:00+00:00,3115930.955800001,3751595
Residentiel,2022-01-03 00:00:00+00:00,3118892.134599995,3756274
Residentiel,2022-01-03 00:15:00+00:00,3121450.962800003,3756598
Residentiel,2022-01-03 00:30:00+00:00,3117295.459399998,3757562
Residentiel,2022-01-03 00:45:00+00:00,3122146.1500999974,3758685
Residentiel,2022-01-03 01:00:00+00:00,3137225.1517000017,3759287
Residentiel,2022-01-03 01:15:00+00:00,3125427.8172000023,3728157
Residentiel,2022-01-03 01:30:00+00:00,3159302.236900002,3759417
Residentiel,2022-01-03 01:45:00+00:00,3164832.9218000006,3759474
Residentiel,2022-01-03 02:00:00+00:00,3189222.4940000074,3759492
Residentiel,2022-01-03 02:15:00+00:00,3203757.352100005,3759519
Residentiel,2022-01-03 02:30:00+00:00,3229644.119899998,3759648
Residentiel,2022-01-03 02:45:00+00:00,3247049.7245999984,3759507
Residentiel,2022-01-03 03:00:00+00:00,3276758.1125000045,3759848
Residentiel,2022-01-03 03:15:00+00:00,3296268.38470001,3759752
Residentiel,2022-01-03 03:30:00+00:00,3314451.1873000064,3759806
Residentiel,2022-01-03 03:45:00+00:00,3349215.3003,3759868
Residentiel,2022-01-03 04:00:00+00:00,3369194.7660000003,3759865
Residentiel,2022-01-03 04:15:00+00:00,3416370.9197000023,3759933
Residentiel,2022-01-03 04:30:00+00:00,3445505.6646999973,3758636
Residentiel,2022-01-03 04:45:00+00:00,3471716.4036999973,3758603
Residentiel,2022-01-03 05:00:00+00:00,3524024.230500004,3758458
Residentiel,2022-01-03 05:15:00+00:00,3559096.7364999885,3758435
Residentiel,2022-01-03 05:30:00+00:00,3605129.6383000007,3758444
Residentiel,2022-01-03 05:45:00+00:00,3646245.5783999935,3758469
Residentiel,2022-01-03 06:00:00+00:00,3694516.6803999953,3758426
Residentiel,2022-01-03 06:15:00+00:00,3721592.843399997,3758461
Residentiel,2022-01-03 06:30:00+00:00,3746284.0233,3758442
Residentiel,2022-01-03 06:45:00+00:00,3787884.197800003,3755268
Residentiel,2022-01-03 07:00:00+00:00,3807207.8515999983,3749242
Residentiel,2022-01-03 07:15:00+00:00,3895103.4466,3756249
Residentiel,2022-01-03 07:30:00+00:00,3907862.410600006,3757766
Residentiel,2022-01-03 07:45:00+00:00,3922353.9701999975,3756435
Residentiel,2022-01-03 08:00:00+00:00,3903618.098300003,3757501
Residentiel,2022-01-03 08:15:00+00:00,3904370.1312000006,3757355
Residentiel,2022-01-03 08:30:00+00:00,3869208.177600006,3757459
Residentiel,2022-01-03 08:45:00+00:00,3812580.104200007,3757318
Residentiel,2022-01-03 09:00:00+00:00,3767650.928600012,3757341
Residentiel,2022-01-03 09:15:00+00:00,3739054.452,3757346
Residentiel,2022-01-03 09:30:00+00:00,3705529.2252000007,3757364
Residentiel,2022-01-03 09:45:00+00:00,3651702.5731,3756513
Residentiel,2022-01-03 10:00:00+00:00,3593383.1684999983,3757530
Residentiel,2022-01-03 10:15:00+00:00,3579961.5616999944,3757504
Residentiel,2022-01-03 10:30:00+00:00,3551605.873000006,3758489
Residentiel,2022-01-03 10:45:00+00:00,3511829.305900005,3758666
Residentiel,2022-01-03 11:00:00+00:00,3479835.521199997,3758910
Residentiel,2022-01-03 11:15:00+00:00,3473141.252199996,3758839
Residentiel,2022-01-03 11:30:00+00:00,3459048.743000001,3759087
Residentiel,2022-01-03 11:45:00+00:00,3437475.889799994,3758650
Residentiel,2022-01-03 12:00:00+00:00,3414648.732499995,3759171
Residentiel,2022-01-03 12:15:00+00:00,3390602.237700002,3759144
Residentiel,2022-01-03 12:30:00+00:00,3356716.919600008,3759136
Residentiel,2022-01-03 12:45:00+00:00,3332033.506400004,3759157
Residentiel,2022-01-03 13:00:00+00:00,3292647.5019999943,3759202
Residentiel,2022-01-03 13:15:00+00:00,3282815.887199996,3759192
Residentiel,2022-01-03 13:30:00+00:00,3271944.7014000006,3759265
Residentiel,2022-01-03 13:45:00+00:00,3256361.3464999995,3759215
Residentiel,2022-01-03 14:00:00+00:00,3259550.4179,3759244
Residentiel,2022-01-03 14:15:00+00:00,3268397.4495,3759137
Residentiel,2022-01-03 14:30:00+00:00,3296208.5154999974,3759031
Residentiel,2022-01-03 14:45:00+00:00,3310144.939999995,3758975
Residentiel,2022-01-03 15:00:00+00:00,3372762.9669000087,3758778
Residentiel,2022-01-03 15:15:00+00:00,3453411.5352000035,3758518
Residentiel,2022-01-03 15:30:00+00:00,3540781.072100003,3758427
Residentiel,2022-01-03 15:45:00+00:00,3627440.922099997,3757888
Residentiel,2022-01-03 16:00:00+00:00,3721847.062699998,3757747
Residentiel,2022-01-03 16:15:00+00:00,3825382.881700004,3757361
Residentiel,2022-01-03 16:30:00+00:00,3944607.624800002,3757171
Residentiel,2022-01-03 16:45:00+00:00,4042349.2743000006,3756959
Residentiel,2022-01-03 17:00:00+00:00,4090042.339799998,3756808
Residentiel,2022-01-03 17:15:00+00:00,4136948.635400005,3756857
Residentiel,2022-01-03 17:30:00+00:00,4170515.9607000006,3756671
Residentiel,2022-01-03 17:45:00+00:00,4168665.2823999966,3756344
Residentiel,2022-01-03 18:00:00+00:00,4143400.293799996,3756326
Residentiel,2022-01-03 18:15:00+00:00,4139009.9939999967,3756223
Residentiel,2022-01-03 18:30:00+00:00,4131261.246300002,3755875
Residentiel,2022-01-03 18:45:00+00:00,4099165.870799997,3755695
Residentiel,2022-01-03 19:00:00+00:00,4095406.017200003,3755499
Residentiel,2022-01-03 19:15:00+00:00,4047461.545999998,3755460
Residentiel,2022-01-03 19:30:00+00:00,4059850.2938999976,3755428
Residentiel,2022-01-03 19:45:00+00:00,4046397.565199994,3755328
Residentiel,2022-01-03 20:00:00+00:00,4034957.214299997,3755237
Residentiel,2022-01-03 20:15:00+00:00,4010196.4034999968,3755023
Residentiel,2022-01-03 20:30:00+00:00,3996211.3476999938,3754852
Residentiel,2022-01-03 20:45:00+00:00,3947099.292099997,3754450
Residentiel,2022-01-03 21:00:00+00:00,3926150.006799993,3754106
Residentiel,2022-01-03 21:15:00+00:00,3909281.314300002,3753869
Residentiel,2022-01-03 21:30:00+00:00,3882145.9280999983,3753631
Residentiel,2022-01-03 21:45:00+00:00,3853833.6210999982,3753405
Residentiel,2022-01-03 22:00:00+00:00,3775881.5119000007,3753142
Residentiel,2022-01-03 22:15:00+00:00,3755640.984800002,3752913
Residentiel,2022-01-03 22:30:00+00:00,3715899.3095,3751798
Residentiel,2022-01-03 22:45:00+00:00,3667842.5783999953,3752319
Residentiel,2022-01-03 23:00:00+00:00,3640521.640400003,3752964
Residentiel,2022-01-03 23:15:00+00:00,3612961.091500007,3753117
Residentiel,2022-01-03 23:30:00+00:00,3590099.616600004,3752977
Residentiel,2022-01-03 23:45:00+00:00,3571915.1890999954,3752867
Residentiel,2022-01-04 00:00:00+00:00,3552886.428700002,3758360
Residentiel,2022-01-04 00:15:00+00:00,3554568.1514000013,3758321
Residentiel,2022-01-04 00:30:00+00:00,3560452.3646000014,3758288
Residentiel,2022-01-04 00:45:00+00:00,3567796.449200002,3758464
Residentiel,2022-01-04 01:00:00+00:00,3551013.826999997,3758602
Residentiel,2022-01-04 01:15:00+00:00,3520214.2338000005,3718824
Residentiel,2022-01-04 01:30:00+00:00,3559863.5647,3758894
Residentiel,2022-01-04 01:45:00+00:00,3571397.0503000063,3758958
Residentiel,2022-01-04 02:00:00+00:00,3569537.722299992,3759104
Residentiel,2022-01-04 02:15:00+00:00,3576619.298900001,3759325
Residentiel,2022-01-04 02:30:00+00:00,3570049.2269999967,3759695
Residentiel,2022-01-04 02:45:00+00:00,3567797.4927000045,3759633
Residentiel,2022-01-04 03:00:00+00:00,3590926.696399999,3759643
Residentiel,2022-01-04 03:15:00+00:00,3582060.2737000026,3759758
Residentiel,2022-01-04 03:30:00+00:00,3578177.993999991,3759859
Residentiel,2022-01-04 03:45:00+00:00,3587732.3642,3759842
Residentiel,2022-01-04 04:00:00+00:00,3626609.468200004,3759913
Residentiel,2022-01-04 04:15:00+00:00,3621670.2942999946,3759967
Residentiel,2022-01-04 04:30:00+00:00,3630980.0932999975,3760052
Residentiel,2022-01-04 04:45:00+00:00,3650570.720200001,3760019
Residentiel,2022-01-04 05:00:00+00:00,3677432.2446999936,3759965
Residentiel,2022-01-04 05:15:00+00:00,3709102.709400004,3760129
Residentiel,2022-01-04 05:30:00+00:00,3732930.087599997,3760299
Residentiel,2022-01-04 05:45:00+00:00,3758780.2905999976,3760509
Residentiel,2022-01-04 06:00:00+00:00,3783101.691100006,3760524
Residentiel,2022-01-04 06:15:00+00:00,3811990.175700001,3759990
Residentiel,2022-01-04 06:30:00+00:00,3824833.9546,3760600
Residentiel,2022-01-04 06:45:00+00:00,3836756.487499997,3760559
Residentiel,2022-01-04 07:00:00+00:00,3872226.1357,3760513
Residentiel,2022-01-04 07:15:00+00:00,3892901.4311000016,3760486
Residentiel,2022-01-04 07:30:00+00:00,3902591.265500003,3760533
Residentiel,2022-01-04 07:45:00+00:00,3922816.760299997,3760456
Residentiel,2022-01-04 08:00:00+00:00,3911057.3519000034,3760365
Residentiel,2022-01-04 08:15:00+00:00,3924598.914900003,3759057
Residentiel,2022-01-04 08:30:00+00:00,3917829.6695,3758379
Residentiel,2022-01-04 08:45:00+00:00,3915920.7599999993,3758176
Residentiel,2022-01-04 09:00:00+00:00,3895642.8449999946,3757831
Residentiel,2022-01-04 09:15:00+00:00,3911771.646299999,3757716
Residentiel,2022-01-04 09:30:00+00:00,3895647.971599997,3754594
Residentiel,2022-01-04 09:45:00+00:00,3882266.905199995,3754073
Residentiel,2022-01-04 10:00:00+00:00,3868720.731000002,3753111
Residentiel,2022-01-04 10:15:00+00:00,3836130.714000007,3754811
Residentiel,2022-01-04 10:30:00+00:00,3816598.9199,3754743
Residentiel,2022-01-04 10:45:00+00:00,3797487.882799996,3754659
Residentiel,2022-01-04 11:00:00+00:00,3772995.5122000095,3754956
Residentiel,2022-01-04 11:15:00+00:00,3765622.7588,3755341
Residentiel,2022-01-04 11:30:00+00:00,3744860.531000002,3756751
Residentiel,2022-01-04 11:45:00+00:00,3747552.756300001,3756664
Residentiel,2022-01-04 12:00:00+00:00,3728120.4375999942,3756681
Residentiel,2022-01-04 12:15:00+00:00,3722521.791200009,3756781
Residentiel,2022-01-04 12:30:00+00:00,3695205.573000007,3756859
Residentiel,2022-01-04 12:45:00+00:00,3677126.415999997,3757256
Residentiel,2022-01-04 13:00:00+00:00,3623622.8867,3757193
Residentiel,2022-01-04 13:15:00+00:00,3619154.364,3756561
Residentiel,2022-01-04 13:30:00+00:00,3583765.410999996,3756431
Residentiel,2022-01-04 13:45:00+00:00,3552244.8066000044,3756790
Residentiel,2022-01-04 14:00:00+00:00,3550054.2187999985,3756738
Residentiel,2022-01-04 14:15:00+00:00,3545894.582599993,3756691
Residentiel,2022-01-04 14:30:00+00:00,3526496.0283,3756566
Residentiel,2022-01-04 14:45:00+00:00,3529975.631900004,3756723
Residentiel,2022-01-04 15:00:00+00:00,3530692.983500002,3755556
Residentiel,2022-01-04 15:15:00+00:00,3564521.981300001,3755272
Residentiel,2022-01-04 15:30:00+00:00,3581297.0171999987,3755032
Residentiel,2022-01-04 15:45:00+00:00,3601073.2686999994,3754882
Residentiel,2022-01-04 16:00:00+00:00,3638084.3820000025,3754913
Residentiel,2022-01-04 16:15:00+00:00,3666935.659900001,3755888
Residentiel,2022-01-04 16:30:00+00:00,3727180.124999997,3757033
Residentiel,2022-01-04 16:45:00+00:00,3766413.183299997,3756911
Residentiel,2022-01-04 17:00:00+00:00,3829433.279100004,3756791
Residentiel,2022-01-04 17:15:00+00:00,3826841.183499996,3756657
Residentiel,2022-01-04 17:30:00+00:00,3832760.021800004,3756501
Residentiel,2022-01-04 17:45:00+00:00,3794576.200500001,3756359
Residentiel,2022-01-04 18:00:00+00:00,3769197.7622999954,3756253
Residentiel,2022-01-04 18:15:00+00:00,3749499.443700001,3756046
Residentiel,2022-01-04 18:30:00+00:00,3732559.097499996,3755440
Residentiel,2022-01-04 18:45:00+00:00,3698500.174799999,3755450
Residentiel,2022-01-04 19:00:00+00:00,3628628.557399999,3755426
Residentiel,2022-01-04 19:15:00+00:00,3624155.738099998,3755426
Residentiel,2022-01-04 19:30:00+00:00,3592027.393,3755641
Residentiel,2022-01-04 19:45:00+00:00,3562503.787400002,3755733
Residentiel,2022-01-04 20:00:00+00:00,3534706.4280999973,3755774
Residentiel,2022-01-04 20:15:00+00:00,3519302.7689999933,3755960
Residentiel,2022-01-04 20:30:00+00:00,3464533.866600002,3755802
Residentiel,2022-01-04 20:45:00+00:00,3406483.805800003,3755725
Residentiel,2022-01-04 21:00:00+00:00,3368600.0898000044,3755622
Residentiel,2022-01-04 21:15:00+00:00,3343199.324400003,3755520
Residentiel,2022-01-04 21:30:00+00:00,3294398.0382999927,3755441
Residentiel,2022-01-04 21:45:00+00:00,3234631.7518,3755286
Residentiel,2022-01-04 22:00:00+00:00,3167613.084599997,3754606
Residentiel,2022-01-04 22:15:00+00:00,3117924.4543999955,3754631
Residentiel,2022-01-04 22:30:00+00:00,3066882.460899991,3754549
Residentiel,2022-01-04 22:45:00+00:00,3014150.9442,3754506
Residentiel,2022-01-04 23:00:00+00:00,2963310.6496,3754477
Residentiel,2022-01-04 23:15:00+00:00,2930069.459299996,3754458
Residentiel,2022-01-04 23:30:00+00:00,2896615.1868999912,3752847
Residentiel,2022-01-04 23:45:00+00:00,2876774.4829999986,3754279
Residentiel,2022-01-05 00:00:00+00:00,2858752.7287999955,3761380
Residentiel,2022-01-05 00:15:00+00:00,2833273.468400001,3761996
Residentiel,2022-01-05 00:30:00+00:00,2815155.4662000034,3762076
Residentiel,2022-01-05 00:45:00+00:00,2801846.9491999964,3762123
Residentiel,2022-01-05 01:00:00+00:00,2802265.3758999966,3762112
Residentiel,2022-01-05 01:15:00+00:00,2769772.562600001,3730007
Residentiel,2022-01-05 01:30:00+00:00,2779300.325,3762119
Residentiel,2022-01-05 01:45:00+00:00,2779049.9358999976,3762160
Residentiel,2022-01-05 02:00:00+00:00,2782331.310699997,3762163
Residentiel,2022-01-05 02:15:00+00:00,2780854.2507000025,3762191
Residentiel,2022-01-05 02:30:00+00:00,2771273.5465000053,3762133
