secteur,Intervalle15Minutes,energie_sum_secteur,nb_installations
Residentiel,2020-01-01 10:15:00+00:00,2452159.5161999944,3629764
Residentiel,2020-01-01 10:30:00+00:00,2455885.243799997,3629361
Residentiel,2020-01-01 10:45:00+00:00,2456175.113999999,3630028
Residentiel,2020-01-01 11:00:00+00:00,2454747.450500002,3629924
Residentiel,2020-01-01 11:15:00+00:00,2451254.257699998,3629829
Residentiel,2020-01-01 11:30:00+00:00,2447567.328899998,3629354
Residentiel,2020-01-01 11:45:00+00:00,2446778.8802,3629696
Residentiel,2020-01-01 12:00:00+00:00,2449950.7372,3629449
Residentiel,2020-01-01 12:15:00+00:00,2448838.051000001,3629415
Residentiel,2020-01-01 12:30:00+00:00,2439618.9919000003,3629420
Residentiel,2020-01-01 12:45:00+00:00,2431457.7466000016,3629179
Residentiel,2020-01-01 13:00:00+00:00,2420111.054199998,3629455
Residentiel,2020-01-01 13:15:00+00:00,2413246.827900002,3629547
Residentiel,2020-01-01 13:30:00+00:00,2406884.081899999,3628533
Residentiel,2020-01-01 13:45:00+00:00,2408233.3361000028,3629601
Residentiel,2020-01-01 14:00:00+00:00,2410591.758099996,3629541
Residentiel,2020-01-01 14:15:00+00:00,2419539.3961000023,3628434
Residentiel,2020-01-01 14:30:00+00:00,2442690.8809,3629613
Residentiel,2020-01-01 14:45:00+00:00,2463147.2173000006,3629500
Residentiel,2020-01-01 15:00:00+00:00,2491701.571499999,3629481
Residentiel,2020-01-01 15:15:00+00:00,2521138.9266000018,3629437
Residentiel,2020-01-01 15:30:00+00:00,2562173.271599992,3629436
Residentiel,2020-01-01 15:45:00+00:00,2594793.909599991,3629399
Residentiel,2020-01-01 16:00:00+00:00,2644934.1758999964,3629157
Residentiel,2020-01-01 16:15:00+00:00,2697461.8118999987,3628672
Residentiel,2020-01-01 16:30:00+00:00,2733019.9766000006,3629056
Residentiel,2020-01-01 16:45:00+00:00,2757171.0985999973,3628878
Residentiel,2020-01-01 17:00:00+00:00,2783060.665400001,3628783
Residentiel,2020-01-01 17:15:00+00:00,2773514.939000001,3628722
Residentiel,2020-01-01 17:30:00+00:00,2757883.8505999967,3628720
Residentiel,2020-01-01 17:45:00+00:00,2735014.1285999995,3628584
Residentiel,2020-01-01 18:00:00+00:00,2721611.264699999,3628630
Residentiel,2020-01-01 18:15:00+00:00,2696422.4237999944,3628652
Residentiel,2020-01-01 18:30:00+00:00,2673483.6630999995,3628639
Residentiel,2020-01-01 18:45:00+00:00,2642377.617699997,3628540
Residentiel,2020-01-01 19:00:00+00:00,2632960.715800003,3628564
Residentiel,2020-01-01 19:15:00+00:00,2613454.6793000014,3627888
Residentiel,2020-01-01 19:30:00+00:00,2596177.1859999965,3628412
Residentiel,2020-01-01 19:45:00+00:00,2578509.1862000013,3628335
Residentiel,2020-01-01 20:00:00+00:00,2564145.7211000035,3628151
Residentiel,2020-01-01 20:15:00+00:00,2542891.834599997,3628036
Residentiel,2020-01-01 20:30:00+00:00,2515642.7547999984,3628046
Residentiel,2020-01-01 20:45:00+00:00,2503068.0681000017,3627913
Residentiel,2020-01-01 21:00:00+00:00,2488757.5683000004,3627813
Residentiel,2020-01-01 21:15:00+00:00,2465265.578100001,3627635
Residentiel,2020-01-01 21:30:00+00:00,2444131.3433000017,3627418
Residentiel,2020-01-01 21:45:00+00:00,2422741.229600003,3627268
Residentiel,2020-01-01 22:00:00+00:00,2377193.224099999,3627110
Residentiel,2020-01-01 22:15:00+00:00,2352837.0969999963,3626773
Residentiel,2020-01-01 22:30:00+00:00,2332957.471800003,3626516
Residentiel,2020-01-01 22:45:00+00:00,2308405.897799999,3626230
Residentiel,2020-01-01 23:00:00+00:00,2277660.342299997,3625897
Residentiel,2020-01-01 23:15:00+00:00,2249082.5295999995,3625486
Residentiel,2020-01-01 23:30:00+00:00,2227321.7693999973,3625391
Residentiel,2020-01-01 23:45:00+00:00,2205813.3152000005,3625130
Residentiel,2020-01-02 00:00:00+00:00,2185812.7205999987,3629869
Residentiel,2020-01-02 00:15:00+00:00,2167735.8326000064,3630842
Residentiel,2020-01-02 00:30:00+00:00,2151612.9747,3630748
Residentiel,2020-01-02 00:45:00+00:00,2139035.4284,3630654
Residentiel,2020-01-02 01:00:00+00:00,2123041.8366000005,3630645
Residentiel,2020-01-02 01:15:00+00:00,2100378.1934,3613372
Residentiel,2020-01-02 01:30:00+00:00,2104495.857700001,3630614
Residentiel,2020-01-02 01:45:00+00:00,2099024.177999999,3630539
Residentiel,2020-01-02 02:00:00+00:00,2091369.9513,3630590
Residentiel,2020-01-02 02:15:00+00:00,2090276.372,3630695
Residentiel,2020-01-02 02:30:00+00:00,2090332.4247,3630763
Residentiel,2020-01-02 02:45:00+00:00,2090838.521799999,3630835
Residentiel,2020-01-02 03:00:00+00:00,2094039.9214999988,3630912
Residentiel,2020-01-02 03:15:00+00:00,2098636.122000004,3630990
Residentiel,2020-01-02 03:30:00+00:00,2102845.6660000016,3631111
Residentiel,2020-01-02 03:45:00+00:00,2108320.329199997,3631149
Residentiel,2020-01-02 04:00:00+00:00,2119903.0098000057,3630908
Residentiel,2020-01-02 04:15:00+00:00,2134641.591299998,3630969
Residentiel,2020-01-02 04:30:00+00:00,2151012.3462000024,3630949
Residentiel,2020-01-02 04:45:00+00:00,2168554.309,3630956
Residentiel,2020-01-02 05:00:00+00:00,2201411.426899999,3630888
Residentiel,2020-01-02 05:15:00+00:00,2222093.3503,3630696
Residentiel,2020-01-02 05:30:00+00:00,2250902.4453000017,3630991
Residentiel,2020-01-02 05:45:00+00:00,2272687.750499996,3630993
Residentiel,2020-01-02 06:00:00+00:00,2324041.893299999,3630932
Residentiel,2020-01-02 06:15:00+00:00,2334648.581399997,3630972
Residentiel,2020-01-02 06:30:00+00:00,2342062.007600001,3630911
Residentiel,2020-01-02 06:45:00+00:00,2348638.608200005,3630751
Residentiel,2020-01-02 07:00:00+00:00,2365229.0092000044,3630217
Residentiel,2020-01-02 07:15:00+00:00,2385549.582100001,3630191
Residentiel,2020-01-02 07:30:00+00:00,2404998.983400004,3629178
Residentiel,2020-01-02 07:45:00+00:00,2426085.9182999986,3628932
Residentiel,2020-01-02 08:00:00+00:00,2439896.551699999,3628695
Residentiel,2020-01-02 08:15:00+00:00,2460331.121099998,3628571
Residentiel,2020-01-02 08:30:00+00:00,2487164.7072000024,3628586
Residentiel,2020-01-02 08:45:00+00:00,2500639.594000002,3628501
Residentiel,2020-01-02 09:00:00+00:00,2504777.8708999967,3628378
Residentiel,2020-01-02 09:15:00+00:00,2517917.4360000035,3627614
Residentiel,2020-01-02 09:30:00+00:00,2521876.843600004,3628637
Residentiel,2020-01-02 09:45:00+00:00,2525025.2846,3628382
Residentiel,2020-01-02 10:00:00+00:00,2527519.5655000047,3628640
Residentiel,2020-01-02 10:15:00+00:00,2534185.225399998,3628504
Residentiel,2020-01-02 10:30:00+00:00,2537060.462699997,3628499
Residentiel,2020-01-02 10:45:00+00:00,2526284.482000001,3628549
Residentiel,2020-01-02 11:00:00+00:00,2522207.257299999,3628512
Residentiel,2020-01-02 11:15:00+00:00,2520204.2451000046,3628362
Residentiel,2020-01-02 11:30:00+00:00,2513405.008300002,3627365
Residentiel,2020-01-02 11:45:00+00:00,2513730.0294999983,3628052
Residentiel,2020-01-02 12:00:00+00:00,2500934.251399998,3627981
Residentiel,2020-01-02 12:15:00+00:00,2484318.9761000024,3627850
Residentiel,2020-01-02 12:30:00+00:00,2460306.3299,3627488
Residentiel,2020-01-02 12:45:00+00:00,2441505.628899998,3626383
Residentiel,2020-01-02 13:00:00+00:00,2430323.132000004,3627671
Residentiel,2020-01-02 13:15:00+00:00,2410682.9689,3627609
Residentiel,2020-01-02 13:30:00+00:00,2390118.390099999,3627659
Residentiel,2020-01-02 13:45:00+00:00,2373471.498700001,3626146
Residentiel,2020-01-02 14:00:00+00:00,2369404.8897999995,3627110
Residentiel,2020-01-02 14:15:00+00:00,2374842.532000001,3627414
Residentiel,2020-01-02 14:30:00+00:00,2381346.707899996,3627318
Residentiel,2020-01-02 14:45:00+00:00,2391918.5131999967,3627110
Residentiel,2020-01-02 15:00:00+00:00,2408677.2504000035,3627114
Residentiel,2020-01-02 15:15:00+00:00,2435141.967699996,3627055
Residentiel,2020-01-02 15:30:00+00:00,2465731.446999996,3626951
Residentiel,2020-01-02 15:45:00+00:00,2496653.793099999,3626789
Residentiel,2020-01-02 16:00:00+00:00,2549554.8713000016,3626447
Residentiel,2020-01-02 16:15:00+00:00,2608698.2284000022,3626338
Residentiel,2020-01-02 16:30:00+00:00,2671799.087400001,3626365
Residentiel,2020-01-02 16:45:00+00:00,2724694.456900005,3626204
Residentiel,2020-01-02 17:00:00+00:00,2758780.1709000017,3626115
Residentiel,2020-01-02 17:15:00+00:00,2773752.4115999998,3625982
Residentiel,2020-01-02 17:30:00+00:00,2770656.309300002,3625915
Residentiel,2020-01-02 17:45:00+00:00,2762984.209500003,3625831
Residentiel,2020-01-02 18:00:00+00:00,2756915.437100004,3625442
Residentiel,2020-01-02 18:15:00+00:00,2732649.361800003,3625628
Residentiel,2020-01-02 18:30:00+00:00,2711089.9005000023,3625579
Residentiel,2020-01-02 18:45:00+00:00,2693153.693000001,3625433
Residentiel,2020-01-02 19:00:00+00:00,2668133.1272000005,3625261
Residentiel,2020-01-02 19:15:00+00:00,2640299.648799997,3625129
Residentiel,2020-01-02 19:30:00+00:00,2616057.360000004,3625098
Residentiel,2020-01-02 19:45:00+00:00,2585362.6779000005,3624976
Residentiel,2020-01-02 20:00:00+00:00,2564539.8329999987,3624747
Residentiel,2020-01-02 20:15:00+00:00,2541599.869,3624558
Residentiel,2020-01-02 20:30:00+00:00,2513201.466099999,3624382
Residentiel,2020-01-02 20:45:00+00:00,2483455.198799998,3624159
Residentiel,2020-01-02 21:00:00+00:00,2443763.548900003,3624029
Residentiel,2020-01-02 21:15:00+00:00,2420737.969699995,3623709
Residentiel,2020-01-02 21:30:00+00:00,2390598.1547999987,3623669
Residentiel,2020-01-02 21:45:00+00:00,2365382.155400001,3623568
Residentiel,2020-01-02 22:00:00+00:00,2320466.239700004,3623414
Residentiel,2020-01-02 22:15:00+00:00,2285962.6770999967,3623418
Residentiel,2020-01-02 22:30:00+00:00,2245762.3395000026,3623370
Residentiel,2020-01-02 22:45:00+00:00,2207257.005799998,3623372
Residentiel,2020-01-02 23:00:00+00:00,2161120.457899996,3623467
Residentiel,2020-01-02 23:15:00+00:00,2125556.6577,3623357
Residentiel,2020-01-02 23:30:00+00:00,2089873.1842999991,3623347
Residentiel,2020-01-02 23:45:00+00:00,2061467.059799997,3623266
Residentiel,2020-01-03 00:00:00+00:00,2037451.455399997,3628944
Residentiel,2020-01-03 00:15:00+00:00,2018783.0892999975,3629040
Residentiel,2020-01-03 00:30:00+00:00,1991300.6706000003,3629141
Residentiel,2020-01-03 00:45:00+00:00,1976207.8805000032,3629188
Residentiel,2020-01-03 01:00:00+00:00,1955933.9896999996,3629222
Residentiel,2020-01-03 01:15:00+00:00,1938503.9506000008,3611293
Residentiel,2020-01-03 01:30:00+00:00,1931444.3063000003,3629358
Residentiel,2020-01-03 01:45:00+00:00,1925289.6805000035,3629350
Residentiel,2020-01-03 02:00:00+00:00,1918601.946700001,3629424
Residentiel,2020-01-03 02:15:00+00:00,1913936.0179000013,3629401
Residentiel,2020-01-03 02:30:00+00:00,1911940.5255999935,3629382
Residentiel,2020-01-03 02:45:00+00:00,1904352.2508000012,3629406
Residentiel,2020-01-03 03:00:00+00:00,1900901.9609000017,3629406
Residentiel,2020-01-03 03:15:00+00:00,1901957.7371,3629401
Residentiel,2020-01-03 03:30:00+00:00,1906112.3954999973,3629385
Residentiel,2020-01-03 03:45:00+00:00,1915414.805200004,3629367
Residentiel,2020-01-03 04:00:00+00:00,1919577.7923999988,3629395
Residentiel,2020-01-03 04:15:00+00:00,1928675.818699995,3629356
Residentiel,2020-01-03 04:30:00+00:00,1946814.4778000016,3629220
Residentiel,2020-01-03 04:45:00+00:00,1951934.0433999985,3629043
Residentiel,2020-01-03 05:00:00+00:00,1987738.7598999997,3628940
Residentiel,2020-01-03 05:15:00+00:00,2009312.5639999972,3628817
Residentiel,2020-01-03 05:30:00+00:00,2035080.4667999973,3628693
Residentiel,2020-01-03 05:45:00+00:00,2064212.8842,3628621
Residentiel,2020-01-03 06:00:00+00:00,2117627.298499996,3628576
Residentiel,2020-01-03 06:15:00+00:00,2133850.1770000057,3628486
Residentiel,2020-01-03 06:30:00+00:00,2150903.3046999997,3628434
Residentiel,2020-01-03 06:45:00+00:00,2164735.773000001,3628432
Residentiel,2020-01-03 07:00:00+00:00,2202472.8489999995,3628268
Residentiel,2020-01-03 07:15:00+00:00,2223938.4920999995,3628248
Residentiel,2020-01-03 07:30:00+00:00,2241273.5868000006,3627996
Residentiel,2020-01-03 07:45:00+00:00,2249369.5432999977,3627981
Residentiel,2020-01-03 08:00:00+00:00,2261802.817699998,3625719
Residentiel,2020-01-03 08:15:00+00:00,2278140.3233,3626113
Residentiel,2020-01-03 08:30:00+00:00,2287927.2857999965,3626015
Residentiel,2020-01-03 08:45:00+00:00,2293649.3711000024,3626212
Residentiel,2020-01-03 09:00:00+00:00,2297645.0297000003,3626221
Residentiel,2020-01-03 09:15:00+00:00,2307424.798000003,3626269
Residentiel,2020-01-03 09:30:00+00:00,2309121.694100002,3626316
Residentiel,2020-01-03 09:45:00+00:00,2299489.3192999945,3626337
Residentiel,2020-01-03 10:00:00+00:00,2292579.363199998,3628309
Residentiel,2020-01-03 10:15:00+00:00,2301460.964299997,3628315
Residentiel,2020-01-03 10:30:00+00:00,2299340.390499998,3628287
Residentiel,2020-01-03 10:45:00+00:00,2295401.268,3628280
Residentiel,2020-01-03 11:00:00+00:00,2291154.808500001,3628246
Residentiel,2020-01-03 11:15:00+00:00,2287703.744099994,3628149
Residentiel,2020-01-03 11:30:00+00:00,2287931.871100001,3628003
Residentiel,2020-01-03 11:45:00+00:00,2286950.3378999964,3627902
Residentiel,2020-01-03 12:00:00+00:00,2303430.2548999977,3627902
Residentiel,2020-01-03 12:15:00+00:00,2290702.4864000017,3627133
Residentiel,2020-01-03 12:30:00+00:00,2278796.577300002,3627054
Residentiel,2020-01-03 12:45:00+00:00,2269550.65,3628160
Residentiel,2020-01-03 13:00:00+00:00,2254938.005399999,3628226
Residentiel,2020-01-03 13:15:00+00:00,2232494.721300004,3627191
Residentiel,2020-01-03 13:30:00+00:00,2231349.576299998,3626294
Residentiel,2020-01-03 13:45:00+00:00,2218658.3093000003,3626585
Residentiel,2020-01-03 14:00:00+00:00,2212829.442200001,3626547
Residentiel,2020-01-03 14:15:00+00:00,2209804.8215,3628260
Residentiel,2020-01-03 14:30:00+00:00,2219546.9677999998,3628235
Residentiel,2020-01-03 14:45:00+00:00,2219712.9583,3627946
Residentiel,2020-01-03 15:00:00+00:00,2240997.6832999974,3627972
Residentiel,2020-01-03 15:15:00+00:00,2259885.6742,3627924
Residentiel,2020-01-03 15:30:00+00:00,2289759.5234000008,3627836
Residentiel,2020-01-03 15:45:00+00:00,2315973.547000002,3627859
Residentiel,2020-01-03 16:00:00+00:00,2365151.8897000006,3627675
Residentiel,2020-01-03 16:15:00+00:00,2411446.5769000016,3627501
Residentiel,2020-01-03 16:30:00+00:00,2459241.110500005,3627278
Residentiel,2020-01-03 16:45:00+00:00,2504009.658200004,3627098
Residentiel,2020-01-03 17:00:00+00:00,2549021.9063000064,3626926
Residentiel,2020-01-03 17:15:00+00:00,2559392.732500001,3626710
Residentiel,2020-01-03 17:30:00+00:00,2555233.1794000007,3626666
Residentiel,2020-01-03 17:45:00+00:00,2541830.5487999963,3626473
Residentiel,2020-01-03 18:00:00+00:00,2537527.684800005,3626431
Residentiel,2020-01-03 18:15:00+00:00,2516058.765899997,3626322
Residentiel,2020-01-03 18:30:00+00:00,2494966.9763000044,3626306
Residentiel,2020-01-03 18:45:00+00:00,2473856.8588000005,3626150
Residentiel,2020-01-03 19:00:00+00:00,2460068.460700003,3626079
Residentiel,2020-01-03 19:15:00+00:00,2429037.0634000064,3625817
Residentiel,2020-01-03 19:30:00+00:00,2413473.421400001,3626061
Residentiel,2020-01-03 19:45:00+00:00,2384470.6975000026,3626048
Residentiel,2020-01-03 20:00:00+00:00,2365587.0939000025,3625973
Residentiel,2020-01-03 20:15:00+00:00,2341281.516599997,3625798
Residentiel,2020-01-03 20:30:00+00:00,2318367.555500002,3625722
Residentiel,2020-01-03 20:45:00+00:00,2297244.9446999994,3625485
Residentiel,2020-01-03 21:00:00+00:00,2272034.3169000046,3625342
Residentiel,2020-01-03 21:15:00+00:00,2240242.598999997,3625149
Residentiel,2020-01-03 21:30:00+00:00,2231179.200499997,3625068
Residentiel,2020-01-03 21:45:00+00:00,2206569.779000001,3624875
Residentiel,2020-01-03 22:00:00+00:00,2168481.0310000028,3624752
Residentiel,2020-01-03 22:15:00+00:00,2130459.4020999987,3624568
Residentiel,2020-01-03 22:30:00+00:00,2108706.1978999963,3623306
Residentiel,2020-01-03 22:45:00+00:00,2082028.5927000025,3623226
Residentiel,2020-01-03 23:00:00+00:00,2044602.808100003,3623212
Residentiel,2020-01-03 23:15:00+00:00,2016970.2487000015,3623089
Residentiel,2020-01-03 23:30:00+00:00,1994892.1350999984,3623123
Residentiel,2020-01-03 23:45:00+00:00,1970040.324200004,3623158
Residentiel,2020-01-04 00:00:00+00:00,1950392.8082000045,3627417
Residentiel,2020-01-04 00:15:00+00:00,1938972.2904999992,3628498
Residentiel,2020-01-04 00:30:00+00:00,1927257.5997999988,3629758
Residentiel,2020-01-04 00:45:00+00:00,1917202.473900001,3630182
Residentiel,2020-01-04 01:00:00+00:00,1908746.436799996,3630383
Residentiel,2020-01-04 01:15:00+00:00,1886774.5922999987,3611709
Residentiel,2020-01-04 01:30:00+00:00,1890390.1136999985,3630714
Residentiel,2020-01-04 01:45:00+00:00,1887151.898200001,3630929
Residentiel,2020-01-04 02:00:00+00:00,1886912.5953999972,3631130
Residentiel,2020-01-04 02:15:00+00:00,1886102.8056000024,3631326
Residentiel,2020-01-04 02:30:00+00:00,1887150.5887999984,3631393
Residentiel,2020-01-04 02:45:00+00:00,1890916.201499997,3631472
Residentiel,2020-01-04 03:00:00+00:00,1895617.0383000025,3631328
Residentiel,2020-01-04 03:15:00+00:00,1897785.1559,3628173
Residentiel,2020-01-04 03:30:00+00:00,1904854.895000004,3631257
Residentiel,2020-01-04 03:45:00+00:00,1913529.4899,3631300
Residentiel,2020-01-04 04:00:00+00:00,1920907.7864000024,3631254
Residentiel,2020-01-04 04:15:00+00:00,1932359.575599996,3631285
Residentiel,2020-01-04 04:30:00+00:00,1946404.6569999976,3631274
Residentiel,2020-01-04 04:45:00+00:00,1958840.0438000008,3631207
Residentiel,2020-01-04 05:00:00+00:00,1977972.2319000035,3631118
Residentiel,2020-01-04 05:15:00+00:00,1997170.4713000003,3631075
Residentiel,2020-01-04 05:30:00+00:00,2027196.0931,3631060
Residentiel,2020-01-04 05:45:00+00:00,2046750.3731000004,3631016
Residentiel,2020-01-04 06:00:00+00:00,2095696.5818000007,3630970
Residentiel,2020-01-04 06:15:00+00:00,2117972.9846000005,3630995
Residentiel,2020-01-04 06:30:00+00:00,2147463.974300004,3631139
Residentiel,2020-01-04 06:45:00+00:00,2166590.3841000004,3631142
Residentiel,2020-01-04 07:00:00+00:00,2206704.4243999994,3631215
Residentiel,2020-01-04 07:15:00+00:00,2244693.304500004,3631354
Residentiel,2020-01-04 07:30:00+00:00,2279688.8645999995,3630410
Residentiel,2020-01-04 07:45:00+00:00,2303661.1391000003,3630440
Residentiel,2020-01-04 08:00:00+00:00,2341496.258700003,3631506
Residentiel,2020-01-04 08:15:00+00:00,2361261.6538999937,3631366
Residentiel,2020-01-04 08:30:00+00:00,2376907.176100002,3631523
Residentiel,2020-01-04 08:45:00+00:00,2399458.747700002,3631040
Residentiel,2020-01-04 09:00:00+00:00,2411354.524700004,3631372
Residentiel,2020-01-04 09:15:00+00:00,2433436.174399998,3628351
Residentiel,2020-01-04 09:30:00+00:00,2436073.898399998,3628847
Residentiel,2020-01-04 09:45:00+00:00,2450996.6659000004,3629075
Residentiel,2020-01-04 10:00:00+00:00,2470988.5671999995,3629221
Residentiel,2020-01-04 10:15:00+00:00,2471316.368799995,3628384
Residentiel,2020-01-04 10:30:00+00:00,2458607.2159999986,3628297
Residentiel,2020-01-04 10:45:00+00:00,2458312.530200003,3628216
Residentiel,2020-01-04 11:00:00+00:00,2469894.8843,3631506
Residentiel,2020-01-04 11:15:00+00:00,2483481.6234999984,3631486
Residentiel,2020-01-04 11:30:00+00:00,2487220.0313000004,3630953
Residentiel,2020-01-04 11:45:00+00:00,2496204.5855999915,3631450
Residentiel,2020-01-04 12:00:00+00:00,2507051.853199996,3630505
Residentiel,2020-01-04 12:15:00+00:00,2517881.4237000025,3631339
Residentiel,2020-01-04 12:30:00+00:00,2516365.1398999994,3628925
Residentiel,2020-01-04 12:45:00+00:00,2509431.9856000026,3629812
Residentiel,2020-01-04 13:00:00+00:00,2495404.1780999987,3630892
Residentiel,2020-01-04 13:15:00+00:00,2482923.0389,3630804
Residentiel,2020-01-04 13:30:00+00:00,2474631.4538000026,3630739
Residentiel,2020-01-04 13:45:00+00:00,2458650.1171000013,3630730
Residentiel,2020-01-04 14:00:00+00:00,2446069.216500001,3630035
Residentiel,2020-01-04 14:15:00+00:00,2455057.051500003,3630014
Residentiel,2020-01-04 14:30:00+00:00,2465128.5906999945,3629959
Residentiel,2020-01-04 14:45:00+00:00,2471400.397600006,3629863
Residentiel,2020-01-04 15:00:00+00:00,2486158.1708000014,3629714
Residentiel,2020-01-04 15:15:00+00:00,2506097.762800002,3629555
Residentiel,2020-01-04 15:30:00+00:00,2525565.5831000013,3629667
Residentiel,2020-01-04 15:45:00+00:00,2557272.312099998,3629443
Residentiel,2020-01-04 16:00:00+00:00,2596127.312099997,3629297
Residentiel,2020-01-04 16:15:00+00:00,2652605.0724000046,3629138
Residentiel,2020-01-04 16:30:00+00:00,2692623.641100001,3628988
Residentiel,2020-01-04 16:45:00+00:00,2738186.439900001,3628833
Residentiel,2020-01-04 17:00:00+00:00,2773912.4152000025,3628651
Residentiel,2020-01-04 17:15:00+00:00,2780687.440900002,3628408
Residentiel,2020-01-04 17:30:00+00:00,2783759.428599993,3628225
Residentiel,2020-01-04 17:45:00+00:00,2771043.1939000096,3628003
Residentiel,2020-01-04 18:00:00+00:00,2760869.357400001,3627892
Residentiel,2020-01-04 18:15:00+00:00,2736963.2524,3627699
Residentiel,2020-01-04 18:30:00+00:00,2716848.642200006,3627524
Residentiel,2020-01-04 18:45:00+00:00,2688386.8114000005,3627313
Residentiel,2020-01-04 19:00:00+00:00,2669522.4263000083,3627250
Residentiel,2020-01-04 19:15:00+00:00,2625029.590900003,3627265
Residentiel,2020-01-04 19:30:00+00:00,2608279.5005,3627319
Residentiel,2020-01-04 19:45:00+00:00,2592428.166499996,3627330
Residentiel,2020-01-04 20:00:00+00:00,2578045.7958000014,3627351
Residentiel,2020-01-04 20:15:00+00:00,2557614.797500002,3627240
Residentiel,2020-01-04 20:30:00+00:00,2542048.9906000006,3627205
Residentiel,2020-01-04 20:45:00+00:00,2523630.9774999963,3627081
Residentiel,2020-01-04 21:00:00+00:00,2492918.2134,3626971
Residentiel,2020-01-04 21:15:00+00:00,2468954.1002000007,3626270
Residentiel,2020-01-04 21:30:00+00:00,2446414.370900002,3626558
Residentiel,2020-01-04 21:45:00+00:00,2423093.603400006,3626548
Residentiel,2020-01-04 22:00:00+00:00,2386355.6175,3624638
Residentiel,2020-01-04 22:15:00+00:00,2360464.9161000014,3624392
Residentiel,2020-01-04 22:30:00+00:00,2338944.462700007,3624280
Residentiel,2020-01-04 22:45:00+00:00,2320815.733100001,3624254
Residentiel,2020-01-04 23:00:00+00:00,2282773.0915999985,3626423
Residentiel,2020-01-04 23:15:00+00:00,2255775.2403,3626066
Residentiel,2020-01-04 23:30:00+00:00,2232309.4246000024,3626301
Residentiel,2020-01-04 23:45:00+00:00,2204429.4686000026,3626195
Residentiel,2020-01-05 00:00:00+00:00,2187450.0635000058,3630736
Residentiel,2020-01-05 00:15:00+00:00,2170549.989699997,3630764
Residentiel,2020-01-05 00:30:00+00:00,2152355.629100004,3630803
Residentiel,2020-01-05 00:45:00+00:00,2141834.642500001,3631186
Residentiel,2020-01-05 01:00:00+00:00,2132075.9754000027,3631211
Residentiel,2020-01-05 01:15:00+00:00,2113915.828200004,3611597
Residentiel,2020-01-05 01:30:00+00:00,2113644.2282,3631237
Residentiel,2020-01-05 01:45:00+00:00,2113382.7827000027,3631191
Residentiel,2020-01-05 02:00:00+00:00,2111314.239000001,3631220
Residentiel,2020-01-05 02:15:00+00:00,2114266.086800003,3631237
