secteur,Intervalle15Minutes,energie_sum_secteur,nb_installations
Residentiel,2021-01-01 19:00:00+00:00,2997722.7956000026,3678516
Residentiel,2021-01-01 19:15:00+00:00,2971102.276099993,3678488
Residentiel,2021-01-01 19:30:00+00:00,2949603.302699996,3678432
Residentiel,2021-01-01 19:45:00+00:00,2925047.628699995,3678416
Residentiel,2021-01-01 20:00:00+00:00,2888861.7234999985,3678283
Residentiel,2021-01-01 20:15:00+00:00,2877202.220500008,3678104
Residentiel,2021-01-01 20:30:00+00:00,2854033.390500006,3677908
Residentiel,2021-01-01 20:45:00+00:00,2829594.4445000007,3677705
Residentiel,2021-01-01 21:00:00+00:00,2796010.872900004,3677485
Residentiel,2021-01-01 21:15:00+00:00,2771009.871900001,3677423
Residentiel,2021-01-01 21:30:00+00:00,2737530.5487999977,3677249
Residentiel,2021-01-01 21:45:00+00:00,2704379.5033000046,3677179
Residentiel,2021-01-01 22:00:00+00:00,2660167.3641999946,3677003
Residentiel,2021-01-01 22:15:00+00:00,2632259.2126000007,3676928
Residentiel,2021-01-01 22:30:00+00:00,2606390.436499995,3676738
Residentiel,2021-01-01 22:45:00+00:00,2562309.793099998,3676710
Residentiel,2021-01-01 23:00:00+00:00,2536291.896900001,3676535
Residentiel,2021-01-01 23:15:00+00:00,2506218.192799995,3676471
Residentiel,2021-01-01 23:30:00+00:00,2469214.976799996,3676334
Residentiel,2021-01-01 23:45:00+00:00,2454418.509999998,3676312
Residentiel,2021-01-02 00:00:00+00:00,2443845.734799995,3682959
Residentiel,2021-01-02 00:15:00+00:00,2424369.823000003,3683107
Residentiel,2021-01-02 00:30:00+00:00,2409618.8676,3683142
Residentiel,2021-01-02 00:45:00+00:00,2401987.5377999954,3683144
Residentiel,2021-01-02 01:00:00+00:00,2397932.821000002,3683144
Residentiel,2021-01-02 01:15:00+00:00,2375552.544699997,3658358
Residentiel,2021-01-02 01:30:00+00:00,2391805.152000003,3683151
Residentiel,2021-01-02 01:45:00+00:00,2388856.7339999974,3683323
Residentiel,2021-01-02 02:00:00+00:00,2382146.8447,3683321
Residentiel,2021-01-02 02:15:00+00:00,2387112.8743000017,3683277
Residentiel,2021-01-02 02:30:00+00:00,2393440.504800001,3683291
Residentiel,2021-01-02 02:45:00+00:00,2400964.764200001,3683249
Residentiel,2021-01-02 03:00:00+00:00,2406676.938100002,3683189
Residentiel,2021-01-02 03:15:00+00:00,2410835.4158999976,3683085
Residentiel,2021-01-02 03:30:00+00:00,2415055.641499995,3683210
Residentiel,2021-01-02 03:45:00+00:00,2419645.8084000032,3683179
Residentiel,2021-01-02 04:00:00+00:00,2427804.2015000014,3683096
Residentiel,2021-01-02 04:15:00+00:00,2443222.1833000006,3683133
Residentiel,2021-01-02 04:30:00+00:00,2453861.1225,3683126
Residentiel,2021-01-02 04:45:00+00:00,2464909.748499999,3683082
Residentiel,2021-01-02 05:00:00+00:00,2492865.928000004,3682945
Residentiel,2021-01-02 05:15:00+00:00,2514309.5637000017,3682943
Residentiel,2021-01-02 05:30:00+00:00,2533019.544099999,3682833
Residentiel,2021-01-02 05:45:00+00:00,2554427.723299999,3682774
Residentiel,2021-01-02 06:00:00+00:00,2607009.655599993,3682680
Residentiel,2021-01-02 06:15:00+00:00,2634308.1384000005,3682637
Residentiel,2021-01-02 06:30:00+00:00,2654402.373900002,3682512
Residentiel,2021-01-02 06:45:00+00:00,2671026.640100001,3682440
Residentiel,2021-01-02 07:00:00+00:00,2718933.6826000023,3682281
Residentiel,2021-01-02 07:15:00+00:00,2757249.343500004,3682217
Residentiel,2021-01-02 07:30:00+00:00,2781471.3009000034,3682097
Residentiel,2021-01-02 07:45:00+00:00,2813511.625099999,3682013
Residentiel,2021-01-02 08:00:00+00:00,2847162.2823000043,3681848
Residentiel,2021-01-02 08:15:00+00:00,2874511.2497000075,3681742
Residentiel,2021-01-02 08:30:00+00:00,2896864.567700004,3681573
Residentiel,2021-01-02 08:45:00+00:00,2916656.932800005,3681421
Residentiel,2021-01-02 09:00:00+00:00,2948194.1996999998,3681155
Residentiel,2021-01-02 09:15:00+00:00,2952866.6368,3679648
Residentiel,2021-01-02 09:30:00+00:00,2964009.5762000005,3680472
Residentiel,2021-01-02 09:45:00+00:00,2977500.568899997,3680155
Residentiel,2021-01-02 10:00:00+00:00,2981749.186699999,3679764
Residentiel,2021-01-02 10:15:00+00:00,2985456.188800001,3679409
Residentiel,2021-01-02 10:30:00+00:00,2985001.4307,3678920
Residentiel,2021-01-02 10:45:00+00:00,2984885.126199996,3678541
Residentiel,2021-01-02 11:00:00+00:00,2994599.4774999963,3678273
Residentiel,2021-01-02 11:15:00+00:00,2994529.646399995,3677930
Residentiel,2021-01-02 11:30:00+00:00,2969183.811600001,3677822
Residentiel,2021-01-02 11:45:00+00:00,2933256.6651000013,3677618
Residentiel,2021-01-02 12:00:00+00:00,2897624.7673000027,3676664
Residentiel,2021-01-02 12:15:00+00:00,2869173.690900005,3677530
Residentiel,2021-01-02 12:30:00+00:00,2845161.997899996,3677495
Residentiel,2021-01-02 12:45:00+00:00,2796273.5554000004,3664626
Residentiel,2021-01-02 13:00:00+00:00,2725547.7051999997,3664210
Residentiel,2021-01-02 13:15:00+00:00,2687880.67579999,3664170
Residentiel,2021-01-02 13:30:00+00:00,2645205.6402000026,3663705
Residentiel,2021-01-02 13:45:00+00:00,2615842.463699999,3663956
Residentiel,2021-01-02 14:00:00+00:00,2574009.851599998,3661963
Residentiel,2021-01-02 14:15:00+00:00,2558955.7803000016,3664306
Residentiel,2021-01-02 14:30:00+00:00,2558939.8417999977,3665488
Residentiel,2021-01-02 14:45:00+00:00,2563598.330300002,3665416
Residentiel,2021-01-02 15:00:00+00:00,2585558.1659000013,3665178
Residentiel,2021-01-02 15:15:00+00:00,2623505.945,3665059
Residentiel,2021-01-02 15:30:00+00:00,2673823.2180000017,3664813
Residentiel,2021-01-02 15:45:00+00:00,2736572.2001000005,3660987
Residentiel,2021-01-02 16:00:00+00:00,2828853.586900001,3669997
Residentiel,2021-01-02 16:15:00+00:00,2915679.4660999994,3671811
Residentiel,2021-01-02 16:30:00+00:00,2996774.665600004,3671572
Residentiel,2021-01-02 16:45:00+00:00,3076986.084200007,3671559
Residentiel,2021-01-02 17:00:00+00:00,3122869.409400008,3671366
Residentiel,2021-01-02 17:15:00+00:00,3147719.277599994,3669313
Residentiel,2021-01-02 17:30:00+00:00,3152479.609700006,3669355
Residentiel,2021-01-02 17:45:00+00:00,3135089.890000001,3670090
Residentiel,2021-01-02 18:00:00+00:00,3117375.518399998,3673271
Residentiel,2021-01-02 18:15:00+00:00,3084459.7808,3673404
Residentiel,2021-01-02 18:30:00+00:00,3059910.5815999988,3673514
Residentiel,2021-01-02 18:45:00+00:00,3034988.0485000056,3673830
Residentiel,2021-01-02 19:00:00+00:00,2998169.132700001,3674986
Residentiel,2021-01-02 19:15:00+00:00,2960185.525000003,3675181
Residentiel,2021-01-02 19:30:00+00:00,2931755.702400002,3676072
Residentiel,2021-01-02 19:45:00+00:00,2900812.5062999963,3676055
Residentiel,2021-01-02 20:00:00+00:00,2869956.726200003,3677024
Residentiel,2021-01-02 20:15:00+00:00,2842807.1114999936,3676893
Residentiel,2021-01-02 20:30:00+00:00,2810143.330200002,3676789
Residentiel,2021-01-02 20:45:00+00:00,2780784.4636999983,3676760
Residentiel,2021-01-02 21:00:00+00:00,2744409.0430999976,3676554
Residentiel,2021-01-02 21:15:00+00:00,2714115.131,3676452
Residentiel,2021-01-02 21:30:00+00:00,2684600.397600001,3676217
Residentiel,2021-01-02 21:45:00+00:00,2652607.213000004,3676118
Residentiel,2021-01-02 22:00:00+00:00,2598663.5422000014,3675870
Residentiel,2021-01-02 22:15:00+00:00,2548058.2010999992,3648025
Residentiel,2021-01-02 22:30:00+00:00,2518767.344099999,3647825
Residentiel,2021-01-02 22:45:00+00:00,2507666.749600002,3675669
Residentiel,2021-01-02 23:00:00+00:00,2470610.5230999966,3675455
Residentiel,2021-01-02 23:15:00+00:00,2428662.4475000016,3675302
Residentiel,2021-01-02 23:30:00+00:00,2410725.0409999974,3675081
Residentiel,2021-01-02 23:45:00+00:00,2380971.676299997,3674970
Residentiel,2021-01-03 00:00:00+00:00,2365497.1407999964,3680709
Residentiel,2021-01-03 00:15:00+00:00,2348063.2080999995,3680700
Residentiel,2021-01-03 00:30:00+00:00,2333595.559699999,3680793
Residentiel,2021-01-03 00:45:00+00:00,2321673.219499998,3680807
Residentiel,2021-01-03 01:00:00+00:00,2313264.941099996,3680870
Residentiel,2021-01-03 01:15:00+00:00,2295663.570900001,3662274
Residentiel,2021-01-03 01:30:00+00:00,2305185.011,3681212
Residentiel,2021-01-03 01:45:00+00:00,2292703.5090000024,3681248
Residentiel,2021-01-03 02:00:00+00:00,2304334.2222000025,3681219
Residentiel,2021-01-03 02:15:00+00:00,2305413.0661999984,3681312
Residentiel,2021-01-03 02:30:00+00:00,2306735.869099999,3681388
Residentiel,2021-01-03 02:45:00+00:00,2311664.072500001,3681433
Residentiel,2021-01-03 03:00:00+00:00,2313844.8620999977,3681376
Residentiel,2021-01-03 03:15:00+00:00,2318500.5574000017,3681149
Residentiel,2021-01-03 03:30:00+00:00,2327644.234400001,3681432
Residentiel,2021-01-03 03:45:00+00:00,2338320.844900002,3681411
Residentiel,2021-01-03 04:00:00+00:00,2346620.3971000025,3681355
Residentiel,2021-01-03 04:15:00+00:00,2359365.575700004,3681498
Residentiel,2021-01-03 04:30:00+00:00,2372781.4944,3681452
Residentiel,2021-01-03 04:45:00+00:00,2387491.191599998,3681400
Residentiel,2021-01-03 05:00:00+00:00,2420032.329199998,3681261
Residentiel,2021-01-03 05:15:00+00:00,2437715.111,3681223
Residentiel,2021-01-03 05:30:00+00:00,2456237.3226999994,3681091
Residentiel,2021-01-03 05:45:00+00:00,2479089.324100004,3681041
Residentiel,2021-01-03 06:00:00+00:00,2536450.084500001,3680962
Residentiel,2021-01-03 06:15:00+00:00,2551654.617599999,3680900
Residentiel,2021-01-03 06:30:00+00:00,2583356.590300007,3680770
Residentiel,2021-01-03 06:45:00+00:00,2593024.056899998,3680695
Residentiel,2021-01-03 07:00:00+00:00,2637112.005299997,3680498
Residentiel,2021-01-03 07:15:00+00:00,2663518.068000007,3677177
Residentiel,2021-01-03 07:30:00+00:00,2702021.072799999,3677757
Residentiel,2021-01-03 07:45:00+00:00,2744347.7641000007,3680004
Residentiel,2021-01-03 08:00:00+00:00,2772325.898,3679737
Residentiel,2021-01-03 08:15:00+00:00,2785234.903100004,3679514
Residentiel,2021-01-03 08:30:00+00:00,2803558.479599999,3679154
Residentiel,2021-01-03 08:45:00+00:00,2821370.5982000027,3679017
Residentiel,2021-01-03 09:00:00+00:00,2819133.173599996,3679012
Residentiel,2021-01-03 09:15:00+00:00,2826012.2320999973,3678444
Residentiel,2021-01-03 09:30:00+00:00,2833230.6771,3677033
Residentiel,2021-01-03 09:45:00+00:00,2820675.4748999947,3675992
Residentiel,2021-01-03 10:00:00+00:00,2803893.998499997,3674657
Residentiel,2021-01-03 10:15:00+00:00,2797970.6656999965,3673552
Residentiel,2021-01-03 10:30:00+00:00,2790729.347200001,3672674
Residentiel,2021-01-03 10:45:00+00:00,2780610.7981999987,3671610
Residentiel,2021-01-03 11:00:00+00:00,2781332.702600003,3670345
Residentiel,2021-01-03 11:15:00+00:00,2793389.0372000006,3669100
Residentiel,2021-01-03 11:30:00+00:00,2813420.490199994,3668333
Residentiel,2021-01-03 11:45:00+00:00,2821542.1137999925,3668330
Residentiel,2021-01-03 12:00:00+00:00,2825029.7326,3668640
Residentiel,2021-01-03 12:15:00+00:00,2827026.3245000085,3668729
Residentiel,2021-01-03 12:30:00+00:00,2806451.4624999966,3668652
Residentiel,2021-01-03 12:45:00+00:00,2792400.1312999963,3668651
Residentiel,2021-01-03 13:00:00+00:00,2776011.180099998,3668577
Residentiel,2021-01-03 13:15:00+00:00,2771839.3471999974,3669059
Residentiel,2021-01-03 13:30:00+00:00,2765414.9921999983,3670184
Residentiel,2021-01-03 13:45:00+00:00,2756092.9339999976,3671366
Residentiel,2021-01-03 14:00:00+00:00,2759184.6938999947,3672508
Residentiel,2021-01-03 14:15:00+00:00,2763107.8403999964,3673453
Residentiel,2021-01-03 14:30:00+00:00,2769644.745800004,3674267
Residentiel,2021-01-03 14:45:00+00:00,2779499.8974000043,3675160
Residentiel,2021-01-03 15:00:00+00:00,2793487.2289000023,3676102
Residentiel,2021-01-03 15:15:00+00:00,2814862.3983000014,3677405
Residentiel,2021-01-03 15:30:00+00:00,2846603.756300005,3677952
Residentiel,2021-01-03 15:45:00+00:00,2883094.392099999,3677916
Residentiel,2021-01-03 16:00:00+00:00,2952133.5320999925,3677799
Residentiel,2021-01-03 16:15:00+00:00,3006943.973499997,3677754
Residentiel,2021-01-03 16:30:00+00:00,3068417.9923999985,3676969
Residentiel,2021-01-03 16:45:00+00:00,3132587.4818999968,3676875
Residentiel,2021-01-03 17:00:00+00:00,3180491.221600008,3676759
Residentiel,2021-01-03 17:15:00+00:00,3193981.5290000048,3676547
Residentiel,2021-01-03 17:30:00+00:00,3201637.130700005,3676434
Residentiel,2021-01-03 17:45:00+00:00,3186993.722399994,3676321
Residentiel,2021-01-03 18:00:00+00:00,3161936.152800007,3676279
Residentiel,2021-01-03 18:15:00+00:00,3129098.8723000023,3676298
Residentiel,2021-01-03 18:30:00+00:00,3109576.3995000017,3676265
Residentiel,2021-01-03 18:45:00+00:00,3088484.040900002,3676331
Residentiel,2021-01-03 19:00:00+00:00,3051608.9085999997,3676320
Residentiel,2021-01-03 19:15:00+00:00,3023925.7124999976,3676295
Residentiel,2021-01-03 19:30:00+00:00,3002795.605099993,3676237
Residentiel,2021-01-03 19:45:00+00:00,2970748.950600005,3676165
Residentiel,2021-01-03 20:00:00+00:00,2934212.992899996,3675991
Residentiel,2021-01-03 20:15:00+00:00,2897526.0482000047,3675760
Residentiel,2021-01-03 20:30:00+00:00,2865173.6835,3675477
Residentiel,2021-01-03 20:45:00+00:00,2830683.116399995,3675192
Residentiel,2021-01-03 21:00:00+00:00,2797898.372199999,3675646
Residentiel,2021-01-03 21:15:00+00:00,2766444.8679000004,3675600
Residentiel,2021-01-03 21:30:00+00:00,2721961.5077000028,3675330
Residentiel,2021-01-03 21:45:00+00:00,2684718.143100004,3675111
Residentiel,2021-01-03 22:00:00+00:00,2618724.0107000005,3674755
Residentiel,2021-01-03 22:15:00+00:00,2585915.1873000013,3674210
Residentiel,2021-01-03 22:30:00+00:00,2548128.1123999967,3673895
Residentiel,2021-01-03 22:45:00+00:00,2507520.1795999976,3673418
Residentiel,2021-01-03 23:00:00+00:00,2458526.7953999992,3673093
Residentiel,2021-01-03 23:15:00+00:00,2425120.4217000017,3672940
Residentiel,2021-01-03 23:30:00+00:00,2386374.205999998,3672768
Residentiel,2021-01-03 23:45:00+00:00,2363775.5943000037,3672564
Residentiel,2021-01-04 00:00:00+00:00,2358082.7467999943,3678928
Residentiel,2021-01-04 00:15:00+00:00,2333938.5052000014,3679048
Residentiel,2021-01-04 00:30:00+00:00,2320245.715699998,3679002
Residentiel,2021-01-04 00:45:00+00:00,2310336.535800003,3678998
Residentiel,2021-01-04 01:00:00+00:00,2301745.928200001,3678919
Residentiel,2021-01-04 01:15:00+00:00,2277701.482399995,3659797
Residentiel,2021-01-04 01:30:00+00:00,2285086.4125999995,3678838
Residentiel,2021-01-04 01:45:00+00:00,2281621.6299000024,3678830
Residentiel,2021-01-04 02:00:00+00:00,2282595.5322,3678863
Residentiel,2021-01-04 02:15:00+00:00,2269998.044100002,3678955
Residentiel,2021-01-04 02:30:00+00:00,2277022.647000003,3679025
Residentiel,2021-01-04 02:45:00+00:00,2285180.225299999,3679132
Residentiel,2021-01-04 03:00:00+00:00,2292848.059599999,3679137
Residentiel,2021-01-04 03:15:00+00:00,2300287.789199995,3677395
Residentiel,2021-01-04 03:30:00+00:00,2300862.8056999994,3678986
Residentiel,2021-01-04 03:45:00+00:00,2308956.5942999995,3678915
Residentiel,2021-01-04 04:00:00+00:00,2322726.9925999977,3678809
Residentiel,2021-01-04 04:15:00+00:00,2336449.8654999947,3678743
Residentiel,2021-01-04 04:30:00+00:00,2351779.6397000025,3678367
Residentiel,2021-01-04 04:45:00+00:00,2372021.5931000016,3678150
Residentiel,2021-01-04 05:00:00+00:00,2415985.690099996,3677978
Residentiel,2021-01-04 05:15:00+00:00,2437426.2820000006,3678002
Residentiel,2021-01-04 05:30:00+00:00,2476745.968799997,3678164
Residentiel,2021-01-04 05:45:00+00:00,2506568.3069999963,3677825
Residentiel,2021-01-04 06:00:00+00:00,2573333.6705999966,3677459
Residentiel,2021-01-04 06:15:00+00:00,2591495.244000003,3677077
Residentiel,2021-01-04 06:30:00+00:00,2617827.048899997,3676700
Residentiel,2021-01-04 06:45:00+00:00,2634189.674299997,3676257
Residentiel,2021-01-04 07:00:00+00:00,2678178.456400005,3675754
Residentiel,2021-01-04 07:15:00+00:00,2695653.7452000026,3671398
Residentiel,2021-01-04 07:30:00+00:00,2717795.6777000017,3669524
Residentiel,2021-01-04 07:45:00+00:00,2745559.2001,3673035
Residentiel,2021-01-04 08:00:00+00:00,2758733.681299997,3671453
Residentiel,2021-01-04 08:15:00+00:00,2786260.6364000016,3672375
Residentiel,2021-01-04 08:30:00+00:00,2793986.6094999984,3672026
Residentiel,2021-01-04 08:45:00+00:00,2788127.447800001,3671881
Residentiel,2021-01-04 09:00:00+00:00,2790107.746999992,3671333
Residentiel,2021-01-04 09:15:00+00:00,2797821.226499998,3672398
Residentiel,2021-01-04 09:30:00+00:00,2796320.186900004,3672518
Residentiel,2021-01-04 09:45:00+00:00,2778235.2769999937,3672702
Residentiel,2021-01-04 10:00:00+00:00,2768011.376300001,3672751
Residentiel,2021-01-04 10:15:00+00:00,2761442.465499997,3673013
Residentiel,2021-01-04 10:30:00+00:00,2757272.511200001,3673227
Residentiel,2021-01-04 10:45:00+00:00,2750431.807399996,3673339
Residentiel,2021-01-04 11:00:00+00:00,2740798.774400004,3672500
Residentiel,2021-01-04 11:15:00+00:00,2749258.7538000112,3672014
Residentiel,2021-01-04 11:30:00+00:00,2745255.980400006,3673553
Residentiel,2021-01-04 11:45:00+00:00,2754258.054700005,3673558
Residentiel,2021-01-04 12:00:00+00:00,2743389.3578000017,3673304
Residentiel,2021-01-04 12:15:00+00:00,2729354.4737000028,3674028
Residentiel,2021-01-04 12:30:00+00:00,2713672.699599998,3674276
Residentiel,2021-01-04 12:45:00+00:00,2698754.1085000047,3674524
Residentiel,2021-01-04 13:00:00+00:00,2670312.1726999995,3674832
Residentiel,2021-01-04 13:15:00+00:00,2648268.4501000005,3674824
Residentiel,2021-01-04 13:30:00+00:00,2631698.706500004,3674961
Residentiel,2021-01-04 13:45:00+00:00,2615691.3050000034,3675145
Residentiel,2021-01-04 14:00:00+00:00,2614130.043099996,3675308
Residentiel,2021-01-04 14:15:00+00:00,2612760.615399992,3675647
Residentiel,2021-01-04 14:30:00+00:00,2620204.171999997,3675274
Residentiel,2021-01-04 14:45:00+00:00,2626702.011599998,3675984
Residentiel,2021-01-04 15:00:00+00:00,2646202.476599997,3676065
Residentiel,2021-01-04 15:15:00+00:00,2671905.7676000027,3676329
Residentiel,2021-01-04 15:30:00+00:00,2702279.6022999943,3676623
Residentiel,2021-01-04 15:45:00+00:00,2745614.882600006,3676847
Residentiel,2021-01-04 16:00:00+00:00,2812972.4472999983,3675840
Residentiel,2021-01-04 16:15:00+00:00,2885514.576100002,3676755
Residentiel,2021-01-04 16:30:00+00:00,2959653.7336000013,3677475
Residentiel,2021-01-04 16:45:00+00:00,3032130.0395,3677371
Residentiel,2021-01-04 17:00:00+00:00,3094554.4768999983,3675583
Residentiel,2021-01-04 17:15:00+00:00,3125424.3798000054,3675501
Residentiel,2021-01-04 17:30:00+00:00,3130206.9323000046,3675471
Residentiel,2021-01-04 17:45:00+00:00,3114981.5710000023,3675430
Residentiel,2021-01-04 18:00:00+00:00,3091776.5830999943,3675404
Residentiel,2021-01-04 18:15:00+00:00,3058778.583599995,3675513
Residentiel,2021-01-04 18:30:00+00:00,3038983.3087000065,3676967
Residentiel,2021-01-04 18:45:00+00:00,3016910.9857000047,3677051
Residentiel,2021-01-04 19:00:00+00:00,2984786.476700002,3677110
Residentiel,2021-01-04 19:15:00+00:00,2948398.251299996,3677190
Residentiel,2021-01-04 19:30:00+00:00,2924967.1666000024,3677569
Residentiel,2021-01-04 19:45:00+00:00,2908698.2932000007,3677637
Residentiel,2021-01-04 20:00:00+00:00,2869538.8073,3677734
Residentiel,2021-01-04 20:15:00+00:00,2830446.5211999966,3677723
Residentiel,2021-01-04 20:30:00+00:00,2789696.4036999964,3677658
Residentiel,2021-01-04 20:45:00+00:00,2758045.6357000005,3677643
Residentiel,2021-01-04 21:00:00+00:00,2716831.6646,3677554
Residentiel,2021-01-04 21:15:00+00:00,2686002.9589000056,3677469
Residentiel,2021-01-04 21:30:00+00:00,2643221.0507000023,3677342
Residentiel,2021-01-04 21:45:00+00:00,2599919.261899996,3677264
Residentiel,2021-01-04 22:00:00+00:00,2545142.4948000032,3677140
Residentiel,2021-01-04 22:15:00+00:00,2507463.657300004,3677001
Residentiel,2021-01-04 22:30:00+00:00,2462098.3074000007,3676928
Residentiel,2021-01-04 22:45:00+00:00,2423900.438399997,3676844
Residentiel,2021-01-04 23:00:00+00:00,2377156.993400003,3676630
Residentiel,2021-01-04 23:15:00+00:00,2334631.086199999,3676446
Residentiel,2021-01-04 23:30:00+00:00,2310576.649399996,3675737
Residentiel,2021-01-04 23:45:00+00:00,2288718.770100002,3675516
Residentiel,2021-01-05 00:00:00+00:00,2273019.4260999965,3681429
Residentiel,2021-01-05 00:15:00+00:00,2257573.583600003,3681689
Residentiel,2021-01-05 00:30:00+00:00,2242703.9786999985,3681744
Residentiel,2021-01-05 00:45:00+00:00,2234711.6079999986,3682226
Residentiel,2021-01-05 01:00:00+00:00,2222901.9481999977,3682187
Residentiel,2021-01-05 01:15:00+00:00,2221067.699299996,3665059
Residentiel,2021-01-05 01:30:00+00:00,2223169.9889000016,3682176
Residentiel,2021-01-05 01:45:00+00:00,2224600.437999999,3682184
Residentiel,2021-01-05 02:00:00+00:00,2225835.177600001,3682147
Residentiel,2021-01-05 02:15:00+00:00,2231034.8124000044,3682157
